entry,shrsubclusters1,shrclusdir1,trk_len,topological_score,shr_tkfit_2cm_dedx_V,sub,shr_start_z,trk_end_z_v,trk_start_x_v,trk_start_y_v,backtracked_pdg,nslice,trk_score,nu_e,trkshrhitdist0,trk_theta_v,shrclusfrac0,shr_score,_opfilter_pe_veto,shr_dedx_Y,shr_tkfit_nhits_U,contained_fraction,trk_energy_tot,p,hits_v,secondshower_U_dir,selected,secondshower_Y_vtxdist,trk_sce_start_y_v,shr_dedx_V,ccnc,shr_tkfit_dedx_Y,shr_pz,true_nu_vtx_x,shr_px,shrPCA1CMed_5cm,shr_bkt_E,trk_end_y_v,shr_energy_tot,shr_theta,trk_id,trk_len_v,shr_tkfit_2cm_nhits_V,secondshower_U_nhit,nproton,shr_bkt_pdg,n_showers_contained,shrmoliererms,muon_e,best_cosmic_flashmatch_score,shrmoliereavg,shr_tkfit_dedx_U,secondshower_Y_dir,CosmicIP,reco_nu_vtx_x,secondshower_V_dir,nu_pdg,best_obviouscosmic_flashmatch_score,shrclusfrac2,shrsubclusters2,pi0truth_elec_etot,CosmicDirAll3D,shrclusfrac1,evt,shr_tkfit_npoints,reco_nu_vtx_sce_y,slnhits,shr_tkfit_gap10_dedx_Y,shr_dedx_Y_cali,shr_start_y,trk_sce_start_z_v,trk_phi_v,shr_tkfit_nhits_Y,category,tksh_angle,shr_theta_v,shr_tkfit_2cm_nhits_U,trk_hits_u_tot,true_nu_vtx_z,run,shr_tkfit_gap10_dedx_V,hits_y,shrclusdir2,trk_end_x_v,hits_u,npi0,trk_sce_end_x_v,shr_tkfit_2cm_dedx_Y,shr_start_z_v,interaction,shrMCSMom,trk_hits_tot,shr_tkfit_nhits_V,shrclusdir0,slnunhits,hits_ratio,trkshrhitdist2,secondshower_V_dot,reco_nu_vtx_sce_x,secondshower_Y_nhit,shr_tkfit_npointsvalid,CylFrac2h_1cm,trk_sce_start_x_v,secondshower_U_dot,n_tracks_contained,shr_dedx_U,shr_tkfit_2cm_dedx_U,secondshower_V_nhit,trk_energy,true_e_visible,shr_tkfit_gap10_dedx_U,shr_energy_tot_cali,true_nu_px,shr_tkfit_gap10_nhits_Y,trk_llr_pid_score_v,CosmicIPAll3D,secondshower_V_vtxdist,matched_E,reco_nu_vtx_sce_z,shr_tkfit_dedx_V,secondshower_U_vtxdist,trk_phi,slpdg,trk_start_z_v,trk_distance,shr_hits_v_tot,shr_hits_y_tot,shrsubclusters0,nu_flashmatch_score,NeutrinoEnergy1,pt,pion_e,shr_energy_y_v,reco_nu_vtx_y,trkshrhitdist1,shr_id,shr_tkfit_gap10_nhits_V,trk_hits_max,shr_distance,NeutrinoEnergy2,pi0_e,shr_tkfit_gap10_nhits_U,true_nu_py,trk_score_v,shr_phi_v,slclustfrac,reco_nu_vtx_z,trk_sce_end_y_v,shr_energy,trk_bkt_pdg,mc_pdg,evnunhits,secondshower_Y_dot,shr_hits_tot,shr_tkfit_2cm_nhits_Y,tksh_distance,shr_py,shr_start_x,_opfilter_pe_beam,shr_phi,trk_hits_y_tot,NeutrinoEnergy0,npion,shr_hits_u_tot,trk_hits_v_tot,trk_sce_end_z_v,true_nu_pz,shr_start_x_v,trk_theta,true_nu_vtx_y,DeltaRMS2h,trk_bkt_E,shr_numi_Angle,trkpid,protonenergy,trackcaloenergy,subcluster,trkfit,anglediff_Y,anglediff_V,anglediff_U,trkthetacos,shr_trk_sce_start_x,shr_trk_sce_start_y,shr_trk_sce_start_z,shr_trk_sce_end_x,shr_trk_sce_end_y,shr_trk_sce_end_z,slclnhits,slclnunhits,shr_tkfit_nhits_tot,shr_tkfit_dedx_avg,shr_tkfit_2cm_nhits_tot,shr_tkfit_2cm_dedx_avg,shr_tkfit_gap10_nhits_tot,shr_tkfit_gap10_dedx_avg,shr_tkfit_dedx_max,reco_e,reco_e_qe,reco_e_rqe,bnbdata,extdata,is_signal,bkg_score,protontheta,protonphi,shr_trk_len,mevcm,n_tracks_tot,n_showers_tot,n_trks_gt10cm,n_trks_gt25cm,trk1_start_x_alltk,trk1_start_y_alltk,trk1_start_z_alltk,trk1_dir_x_alltk,trk1_dir_y_alltk,trk1_dir_z_alltk,tk1sh1_angle_alltk
4906,14,209.73505,-3.4028235e+38,0.05457677,7.2242236,96,403.45,[412.985 394.221 398.404 393.886],[66.168 78.079 77.074 77.962],[-69.699 -60.042 -59.942 -63.011],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[1.351 2.473 1.491 2.281],0.93142855,0.019975888,0.0,0.4511332,10,1.0,0.0,0.16848408,184,83.25568,1,37.188156,[-68.722 -59.397 -59.252 -62.356],0.33576718,-2147483648,2.1984575,0.031617742,-3.4028235e+38,-0.12585264,0.73045075,-3.4028235e+38,[-99.829 -62.335 -62.755 -63.577],0.16797385,1.3820169,0,[47.309  4.704  3.252  0.792],2,6,0,0,1,1424.3329,0.0,8.650382,6.6584983,1.9010036,183.1666,150.64468,78.64672,213.33209,-2147483648,8.650382,0.59090906,3,0.0,0.35464847,0.12781955,4824,571,-59.22984,967,2.1984575,0.44828764,-69.09143,[403.189 397.817 397.944 394.221],[-2.444 -2.267 -2.189 -1.931],3,4,-3.4028235e+38,[ 1.382e+00 -3.403e+38 -3.403e+38 -3.403e+38],5,0,-3.4028235e+38,16440,-0.009285381,110,165.91791,[31.538 76.162 75.072 77.749],360,0,[31.247 74.443 73.366 76.067],2.184278,[ 4.035e+02 -3.403e+38 -3.403e+38 -3.403e+38],-2147483648,108.7994,0,2,140.7566,-2147483648,1.0,-1.0,0.9884902,76.76781,6,191,0.22580644,[64.737 76.229 75.217 76.259],0.82268053,0,2.0552003,2.5865371,41,0.0,0.0,1.8360568,0.16247563,-3.4028235e+38,3,[0.833 0.385 0.092 0.066],149.55237,26.732351,0.0,399.28586,7.2242236,67.54739,-3.4028235e+38,12,[403.309 398.004 398.128 394.406],-3.4028235e+38,133,88,2,9.029876,207.91287,0.16549079,0.0,[ 1.680e+02 -3.403e+38 -3.403e+38 -3.403e+38],-59.814663,-1.0,1,0,0,16.427849,209.9673,0.0,10,-3.4028235e+38,[0.02  0.484 0.467 0.303],[-2.435e+00 -3.403e+38 -3.403e+38 -3.403e+38],0.6763185,399.47153,[-99.949 -61.548 -61.91  -62.925],0.16797385,0,[],-2147483648,0.26840943,571,2,414.56018,-0.10746308,65.68572,224.96246,-2.4348502,0,568.049,0,350,0,[412.965 394.036 398.228 393.703],-3.4028235e+38,[ 6.569e+01 -3.403e+38 -3.403e+38 -3.403e+38],-3.4028235e+38,-3.4028235e+38,1.6572901,-3.4028235e+38,94.62392408656716,9999.0,9999.0,9999.0,19,0.3345008756567426,17.248688,3.597046,57.50093,0.853021,64.736664,-68.72194,403.1888,31.24694,-99.94919,412.96457,654,0,15,2.670257043838501,9,3.527743207083808,13,1.9196877479553223,1.9010036,0.19575378,0.24538605,1.2535443,1.0,0.0,False,0.89061713,9999.0,9999.0,46.821663,3.4700954,0,4,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
4923,11,52.945526,-3.4028235e+38,0.9890435,1.6776221,337,39.250004,[151.352],[134.481],[-64.302],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.57],0.26293105,0.026067914,0.0,1.3835925,3,1.0,0.0,0.5870771,473,38.75779,1,61.444168,[-66.011],1.8011324,-2147483648,1.9641943,0.54440445,-3.4028235e+38,0.21900402,0.7730371,-3.4028235e+38,[-59.222],0.5865663,0.38362643,0,[127.205],4,15,0,0,1,1774.0874,0.0,11.992016,5.215619,9.063123,50.376366,55.636326,134.3644,35.899372,-2147483648,42.487007,0.5726073,14,0.0,0.3603198,0.5306554,16891,1311,-65.63745,1510,2.098332,1.9356644,-63.400497,[37.823],[0.896],11,4,-3.4028235e+38,[0.384],2,0,-3.4028235e+38,15916,1.9017143,606,67.87295,[180.422],232,0,[177.584],1.9641943,[39.25],-2147483648,247.12842,0,7,49.939816,-2147483648,1.0,-1.0,0.60718274,133.32481,9,293,0.16831683,[133.445],0.9785147,0,8.912457,8.909011,6,0.0,0.0,9.672452,0.7812401,-3.4028235e+38,10,[0.911],55.636326,60.54201,0.0,37.679413,1.7508836,105.06022,-3.4028235e+38,12,[39.058],-3.4028235e+38,473,606,17,10.497922,851.22986,0.2197346,0.0,[586.566],-63.95775,-1.0,1,6,0,0.73471725,733.2079,0.0,1,-3.4028235e+38,[0.026],[0.082],0.8682119,38.90962,[-63.972],0.5865663,0,[],-2147483648,0.99378365,1311,7,153.96295,0.01790341,134.70117,593.45386,0.081567846,0,435.7479,0,232,0,[151.074],-3.4028235e+38,[134.701],-3.4028235e+38,-3.4028235e+38,2.5953202,-3.4028235e+38,5.195719720626593,9999.0,9999.0,9999.0,42,0.2234935163996949,17.496582,17.046154,11.182026,0.853021,133.44476,-66.01093,37.823273,177.58441,-63.97222,151.07358,1311,0,21,2.9072233608790805,13,2.9444515521709738,17,2.4744739532470703,1.9641943,0.9412532,0.7476503,0.7943137,1.0,0.0,False,0.8428964,9999.0,9999.0,121.56519,6.4265113,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
5048,1,35.383415,-3.4028235e+38,0.73876035,2.2137415,141,798.8,[845.706],[230.287],[-86.288],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.56],0.8239437,0.13088517,0.0,2.4270236,5,1.0,0.0,0.36576697,174,314.42706,1,84.94014,[-96.705],4.1614604,-2147483648,2.1551647,0.31056422,-3.4028235e+38,0.19182003,0.6729511,-3.4028235e+38,[-88.315],0.36525634,0.55656123,0,[56.562],2,7,0,0,1,4183.63,0.0,7.293047,4.4205337,1.9507811,75.758224,121.79405,230.52135,270.09625,-2147483648,9.059044,0.6581197,3,0.0,-0.61307234,0.9770115,7072,550,-96.75345,1021,1.9771734,2.294378,-86.15215,[798.489],[-0.181],10,4,-3.4028235e+38,[0.557],3,0,-3.4028235e+38,17556,2.0996852,234,58.201088,[257.075],142,0,[256.066],6.7150817,[798.8],-2147483648,113.949844,0,4,42.32831,-2147483648,1.0,-1.0,0.94815266,229.27194,5,223,0.46732026,[229.032],0.99717915,0,2.6065717,1.9351721,290,0.0,0.0,1.966706,0.46135426,-3.4028235e+38,9,[0.768],121.79405,35.582764,0.0,798.8961,2.9899147,17.863472,-3.4028235e+38,12,[798.348],-3.4028235e+38,174,234,2,2.1212738,519.8352,0.19322357,0.0,[365.256],-86.323204,-1.0,1,4,0,0.20256072,456.5704,0.0,4,-3.4028235e+38,[0.131],[-0.121],0.5386876,798.75415,[-99.069],0.36525634,0,[],-2147483648,0.9755286,550,5,835.8762,-0.023247043,230.61969,78.69379,-0.12060379,0,404.8825,0,142,0,[845.977],-3.4028235e+38,[230.62],-3.4028235e+38,-3.4028235e+38,2.0962603,-3.4028235e+38,8.768342409330593,9999.0,9999.0,9999.0,6,0.40545454545454546,17.557137,234.71283,272.09875,0.853021,229.03232,-96.70473,798.48944,256.06638,-99.06887,845.9768,550,0,19,2.277116386513961,10,4.38084077835083,17,2.003536820411682,2.1551647,0.55584854,0.47360197,0.8520342,1.0,0.0,False,0.73674,9999.0,9999.0,54.694416,8.435125,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
5115,16,26.005714,-3.4028235e+38,0.48489836,1.3376788,49,74.95,[199.813],[55.564],[74.007],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.558],0.25,0.0056373826,0.0,2.0109863,6,1.0,0.0,1.4035112,766,40.46896,1,114.20414,[74.24],0.60893196,-2147483648,2.1235442,1.1774597,-3.4028235e+38,0.71620136,0.72377336,-3.4028235e+38,[37.42],1.4030002,0.5754663,0,[162.241],1,50,0,0,1,480.2834,0.0,163.33195,2.7534409,1.6310248,31.504875,182.69061,55.395664,318.59766,-2147483648,163.33195,0.33508772,25,0.0,0.03738749,0.7140992,2488,2314,74.36141,2578,2.0294883,2.2015436,73.61881,[74.888],[-0.368],9,4,-3.4028235e+38,[0.575],4,0,-3.4028235e+38,16169,-0.009284221,1140,58.590454,[128.184],408,0,[126.169],2.2906969,[74.95],-2147483648,275.0693,0,1,49.146034,-2147483648,1.0,-1.0,0.28460994,54.759888,10,84,0.10273973,[54.925],0.69462514,0,1.9603094,1.8090351,17,0.0,0.0,1.4101374,1.3850337,-3.4028235e+38,7,[0.955],182.69061,129.40417,0.0,74.62657,1.3376788,35.74212,-3.4028235e+38,12,[75.085],-3.4028235e+38,766,1140,12,14.543913,1720.5737,0.7638273,0.0,[1403.],74.12948,-1.0,1,0,0,0.573745,1753.7502,0.0,4,-3.4028235e+38,[0.006],[-0.355],0.89759505,74.82234,[39.89],1.4030002,0,[],-2147483648,0.9829433,2314,6,118.87495,-0.26549536,55.623936,3326.6023,-0.35499492,0,894.58215,0,408,0,[199.617],-3.4028235e+38,[55.624],-3.4028235e+38,-3.4028235e+38,4.5643463,-3.4028235e+38,11.236109961988214,9999.0,9999.0,9999.0,53,0.036300777873811585,27.085579,292.59195,8.677074,0.853021,54.92472,74.240005,74.88757,126.168625,39.89012,199.61731,2314,0,16,1.8897328600287437,11,2.028909108855508,11,1.8042698123238303,2.1235442,1.6687154,2.3816204,1.4272178,1.0,0.0,False,0.7852031,9999.0,9999.0,147.69264,9.377811,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
5342,9,31.755253,-3.4028235e+38,0.9297976,0.2840335,69,771.8,[871.075],[61.246],[-45.73],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.761],0.55448717,0.0176387,0.0,1.9823705,2,1.0,0.0,0.5437981,233,14.014641,1,176.03781,[-43.259],1.4999473,-2147483648,2.6807346,0.3863984,-3.4028235e+38,0.37988436,0.8586558,-3.4028235e+38,[-32.741],0.54328734,0.78050977,0,[145.031],1,12,0,0,1,764.25977,0.0,66.60415,1.8444158,1.6730131,38.67284,122.32987,61.2585,66.21871,-2147483648,66.60415,0.4804878,9,0.0,0.7118524,0.3304721,3481,955,-43.14696,1192,2.6807346,1.9551908,-45.622158,[771.426],[0.135],7,4,-3.4028235e+38,[0.781],1,0,-3.4028235e+38,17517,3.789204,410,45.432903,[162.813],312,0,[159.737],1.6811067,[771.8],-2147483648,500.23148,0,4,21.969078,-2147483648,1.0,-1.0,0.98061633,59.632267,9,232,0.38967136,[59.619],0.71360034,0,2.0869129,2.028141,10,0.0,0.0,1.6651454,0.5156121,-3.4028235e+38,7,[0.894],122.32987,82.67596,0.0,771.53876,3.789204,141.55283,-3.4028235e+38,12,[771.733],-3.4028235e+38,233,410,8,2.2649162,421.93295,0.38263902,0.0,[543.287],-45.611885,-1.0,1,4,0,0.06044412,679.10913,0.0,2,-3.4028235e+38,[0.018],[0.12],0.8011745,771.84546,[-34.022],0.54328734,0,[],-2147483648,0.9883513,955,2,775.5733,0.04583133,61.296974,896.1512,0.1200652,0,653.5162,0,312,0,[872.134],-3.4028235e+38,[61.297],-3.4028235e+38,-3.4028235e+38,2.4429998,-3.4028235e+38,23.07132541735873,9999.0,9999.0,9999.0,26,0.24293193717277486,6.760063,34.46346,7.9544373,0.853021,59.619473,-43.258537,771.42633,159.73676,-34.022213,872.1341,955,0,13,2.866768011680016,4,1.418596975505352,13,2.865557597233699,2.6807346,0.62121946,0.820237,1.3203659,1.0,0.0,False,0.8232198,9999.0,9999.0,142.30542,3.6232781,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
5425,1,62.9178,-3.4028235e+38,0.6876245,2.2304533,142,781.4,[831.047],[240.619],[45.64],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.331],0.5925926,0.021733463,0.0,2.9335203,2,1.0,0.0,0.29781798,103,86.06258,1,77.809975,[50.05],2.7807024,-2147483648,1.789989,0.2817605,-3.4028235e+38,0.036220886,0.79323083,-3.4028235e+38,[30.542],0.29730743,0.32987455,0,[54.343],1,6,0,0,1,277.28723,0.0,7.3602524,3.02758,1.1206969,82.87659,29.322847,240.6347,115.625465,-2147483648,10.5033,0.38686132,8,0.0,0.17413059,0.9223301,7105,701,50.260532,877,-0.009017415,2.769274,45.483707,[781.621],[-0.929],3,4,-3.4028235e+38,[0.33],2,0,-3.4028235e+38,14401,-0.009213526,274,82.728,[246.615],324,0,[245.468],1.789989,[781.4],-2147483648,150.3258,0,1,80.69284,-2147483648,1.0,-1.0,0.64158404,239.2814,41,229,0.45728642,[239.26],0.92105126,0,2.2931633,1.1206969,4,0.0,0.0,-0.00858449,0.31383556,-3.4028235e+38,0,[0.873],29.322847,141.65721,0.0,781.19244,2.2304533,201.0274,-3.4028235e+38,12,[781.451],-3.4028235e+38,103,274,6,3.0743754,341.26285,0.09647049,0.0,[297.307],45.82945,-1.0,1,0,0,0.5108145,371.63428,0.0,0,-3.4028235e+38,[0.022],[-1.186],0.79931587,781.0242,[33.224],0.29730743,0,[],-2147483648,0.99855775,701,3,818.8805,-0.08941254,240.64601,92.06814,-1.1859025,0,486.97443,0,324,0,[831.504],-3.4028235e+38,[240.646],-3.4028235e+38,-3.4028235e+38,1.687774,-3.4028235e+38,20.81735495506171,9999.0,9999.0,9999.0,15,0.32667617689015693,0.14859009,52.707664,5.3697357,0.853021,239.2605,50.049637,781.621,245.46796,33.224068,831.50354,701,0,6,1.640302340189616,6,1.640302340189616,0,,1.789989,0.37811515,0.36573204,0.96725047,1.0,0.0,False,0.7303457,9999.0,9999.0,53.00852,5.9204745,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
5890,5,66.50789,-3.4028235e+38,0.78769916,3.2006505,324,393.2,[466.654],[233.71],[-11.319],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.464],0.89252335,0.00456707,0.0,2.092655,4,1.0,0.0,0.4736481,327,124.06194,1,37.234383,[-11.648],2.0533087,-2147483648,5.2177844,0.43150437,-3.4028235e+38,0.14291255,0.68957436,-3.4028235e+38,[11.416],0.47313738,0.42503783,0,[83.348],3,3,0,0,1,1649.9966,0.0,6.166529,3.3031423,5.3702445,306.90372,63.29268,233.72165,83.00136,-2147483648,6.166529,0.4244032,6,0.0,-0.22523946,0.4648318,16235,918,-11.478964,1035,2.611905,2.1757593,-10.981152,[392.916],[0.781],4,4,-3.4028235e+38,[0.425],3,0,-3.4028235e+38,15589,1.6064287,377,71.46718,[254.951],214,0,[253.911],6.11738,[393.2],-2147483648,170.90276,0,6,34.59471,-2147483648,1.0,-1.0,0.99872017,232.01498,2,24,0.12776412,[232.004],0.75071555,0,1.8469802,9.784675,3,0.0,0.0,0.9871397,0.47390747,-3.4028235e+38,4,[0.932],62.092064,43.001938,0.0,392.99423,1.7156194,27.353483,-3.4028235e+38,12,[393.167],-3.4028235e+38,327,377,2,1.5928117,527.44324,0.19531128,0.0,[473.137],-11.1624365,-1.0,1,5,0,0.23643953,591.4217,0.0,4,-3.4028235e+38,[0.005],[0.75],0.8869565,393.24643,[12.466],0.47313738,0,[],-2147483648,0.83248425,918,3,457.62454,0.13312587,233.86617,106.01302,0.749959,0,521.56744,0,214,0,[466.493],-3.4028235e+38,[233.866],-3.4028235e+38,-3.4028235e+38,2.439378,-3.4028235e+38,20.191361253949562,9999.0,9999.0,9999.0,13,0.026143790849673203,235.43654,16.49347,89.46723,0.853021,232.0041,-11.648049,392.9156,253.91055,12.4664345,466.49292,918,0,14,3.7604165928704396,9,6.367568413416545,13,1.7252556085586548,1.7156194,0.57097286,0.6026314,1.0554466,1.0,0.0,False,0.8388956,9999.0,9999.0,80.46754,5.8894243,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
5947,4,57.859215,-3.4028235e+38,0.2972942,3.3389628,132,404.9,[439.304],[72.961],[-98.898],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.593],0.7241379,0.19874135,0.0,2.91679,2,1.0,0.0,0.124574676,123,46.48115,1,207.61775,[-98.831],3.3729346,-2147483648,2.315673,0.102373034,-3.4028235e+38,0.05610192,0.9709487,-3.4028235e+38,[-87.158],0.12406472,0.6062676,0,[39.961],4,17,0,0,1,1953.4839,0.0,7.9294457,4.415719,1.0341535,325.61005,63.129673,73.12892,42.525608,-2147483648,15.436113,0.63909775,3,0.0,0.07141049,0.5934959,6640,314,-98.85919,567,1.9538245,2.841134,-98.79611,[404.718],[0.565],12,4,-3.4028235e+38,[0.606],1,0,-3.4028235e+38,16950,1.9243313,133,61.20233,[89.427],58,0,[88.397],3.041866,[404.9],-2147483648,161.52861,0,8,18.946632,-2147483648,1.0,-1.0,0.7256985,72.60642,4,160,0.64285713,[72.44],0.9724037,0,0.44333583,0.5416745,12,0.0,0.0,1.5266323,0.11766608,-3.4028235e+38,12,[0.878],63.129673,157.86462,0.0,404.95837,2.0334675,67.75618,-3.4028235e+38,12,[404.747],-3.4028235e+38,123,133,3,6.5097995,171.25475,0.07098317,0.0,[124.065],-98.91942,-1.0,1,6,0,0.15187144,155.0809,0.0,1,-3.4028235e+38,[0.199],[0.659],0.5537919,404.9878,[-87.782],0.12406472,0,[],-2147483648,0.8260116,314,6,423.14386,0.043487765,73.1166,173.85875,0.6594078,0,172.42978,0,58,0,[439.259],-3.4028235e+38,[73.117],-3.4028235e+38,-3.4028235e+38,1.0638542,-3.4028235e+38,24.45315813801467,9999.0,9999.0,9999.0,10,0.5095541401273885,264.4077,15.333607,27.53452,0.853021,72.43964,-98.83102,404.71774,88.39715,-87.78238,439.25867,314,0,22,2.0965511148626153,11,2.9226110956885596,19,1.922027073408428,2.315673,0.14176637,0.15384482,1.0851997,1.0,0.0,False,0.7860775,9999.0,9999.0,39.620575,2.9698226,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
6086,4,239.40305,-3.4028235e+38,0.08503849,2.6399453,260,964.4,[975.613],[55.227],[36.458],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[1.428],0.7081081,0.01058585,0.0,0.9025243,12,1.0,0.0,0.24068731,161,32.36784,1,69.20058,[36.582],1.0253674,-2147483648,1.0021406,0.049360547,-3.4028235e+38,-0.09526042,0.8649106,-3.4028235e+38,[0.163],0.24017686,1.3642492,0,[42.371],5,42,0,0,1,258.83838,0.0,93.45925,4.0292306,2.3795965,351.3851,116.45591,55.224117,42.242256,-2147483648,93.45925,0.75206614,3,0.0,0.59868616,0.6956522,13024,467,36.630688,655,2.1249905,0.87860465,36.477055,[964.693],[-2.05],2,4,-3.4028235e+38,[1.364],6,0,-3.4028235e+38,14152,2.5483162,121,154.7298,[39.534],185,0,[38.92],0.11874579,[964.4],-2147483648,71.8696,0,10,114.303246,-2147483648,1.0,-1.0,0.90324646,54.423405,5,193,0.22335026,[54.427],0.8249674,0,3.2236457,2.72757,6,0.0,0.0,2.3066533,0.22909944,-3.4028235e+38,2,[0.89],116.45591,92.17741,0.0,964.60175,2.5515893,201.66615,-3.4028235e+38,12,[964.407],-3.4028235e+38,161,121,4,12.681024,267.5078,0.23557147,0.0,[240.177],36.507607,-1.0,1,9,0,0.10177853,300.22107,0.0,12,-3.4028235e+38,[0.011],[-1.987],0.7129771,964.3161,[0.303],0.24017686,0,[],-2147483648,0.63503426,467,1,966.6655,-0.21545155,55.17531,1305.2527,-1.9870973,0,232.64468,0,185,0,[975.742],-3.4028235e+38,[55.175],-3.4028235e+38,-3.4028235e+38,2.4413927,-3.4028235e+38,85.00996640827772,9999.0,9999.0,9999.0,11,0.4132762312633833,196.6553,197.1608,81.93541,0.853021,54.427128,36.581814,964.6933,38.919548,0.3033708,975.74194,467,0,24,2.336472143729528,12,2.473657706131538,23,2.385420270588087,2.3795965,0.27602342,0.38338768,1.388968,1.0,0.0,False,0.9020948,9999.0,9999.0,40.971733,5.591646,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
6142,5,332.037,-3.4028235e+38,0.40846935,-3.4028235e+38,18,462.9,[524.892],[35.361],[-39.902],[],1,-3.4028235e+38,-3.4028235e+38,-1.0,[0.962],0.51827955,0.0021597752,0.0,2.4583702,1,1.0,0.0,0.53885305,297,263.92896,1,178.6786,[-39.617],0.5303923,-2147483648,1.0249197,0.3085758,-3.4028235e+38,0.27583894,0.8762296,-3.4028235e+38,[-98.819],0.5383423,0.961058,0,[107.628],0,5,0,0,1,1101.3187,0.0,68.86263,4.9082723,1.6152723,97.60762,115.71328,35.27099,293.65488,-2147483648,75.24916,0.5606557,4,0.0,0.09193111,0.3838384,934,1067,-39.44176,1359,-0.009133669,2.4511013,-39.906395,[462.785],[-0.921],1,4,-3.4028235e+38,[0.961],1,0,-3.4028235e+38,15713,-3.4028235e+38,305,48.19005,[81.653],465,0,[81.182],1.0249197,[462.9],-2147483648,125.02251,0,0,58.61477,-2147483648,1.0,-1.0,0.46831116,34.106247,5,4,0.19615385,[34.193],0.62067527,0,3.144437,1.6152723,34,0.0,0.0,-0.008695163,0.5189137,-3.4028235e+38,0,[0.898],115.71328,103.609566,0.0,462.59772,-3.4028235e+38,125.72879,-3.4028235e+38,12,[462.866],-3.4028235e+38,297,305,7,22.190395,718.64667,0.44175062,0.0,[538.342],-39.723568,-1.0,1,0,0,0.35445517,672.92786,0.0,0,-3.4028235e+38,[0.002],[-0.896],0.7851361,462.6787,[-99.28],0.5383423,0,[],-2147483648,0.71116316,1067,1,465.9696,-0.34504566,35.478947,1643.0725,-0.8964046,0,709.3709,0,465,0,[524.852],-3.4028235e+38,[35.479],-3.4028235e+38,-3.4028235e+38,5.140472,-3.4028235e+38,40.2725337983995,9999.0,9999.0,9999.0,16,0.0037488284910965324,49.417572,38.38211,205.31418,0.853021,34.19337,-39.617115,462.78513,81.181984,-99.28007,524.8524,1067,0,2,1.3200960159301758,2,1.3200960159301758,0,,1.0249197,0.62519723,0.920661,1.4725928,1.0,0.0,False,0.75127035,9999.0,9999.0,98.08132,5.2906475,0,1,0,0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,99999.0
