entry,nu_e,nu_pdg,weightSplineTimesTuneTimesPPFX,weightSplineTimesPPFX,interaction
48322,2.6592665,12,1.0242182,1.0242182,1
48323,2.945082,12,0.5943093,0.5943093,2
48324,1.9595941,12,0.91185135,1.0432817,1
48325,1.308716,12,7.528882,1.0099648,10
48326,1.407195,12,1.1975493,1.1975493,1
48327,1.5519366,12,0.9603644,0.9603644,1
48328,2.0175707,12,0.54033655,0.54033655,1
48329,1.9618299,12,0.9829371,0.9829371,2
48330,0.913332,12,1.7059329,1.5801135,0
48331,1.3374417,12,0.67048144,0.5627263,0
48332,2.3939729,12,0.786489,0.9224241,1
48333,1.2889259,12,1.0756663,0.9042854,0
48334,1.4571146,12,0.948926,0.948926,2
48335,1.4291178,12,1.0844897,1.0421344,0
48336,0.6760513,12,1.3647734,1.1495403,0
48337,0.4272694,12,1.081948,0.969772,0
48338,0.77969736,12,1.0737311,0.89630955,0
48339,1.4099408,12,0.46043015,0.59439874,1
48340,0.37311846,12,1.9648765,1.7396425,0
48341,2.1047971,12,1.0185655,1.0185655,1
48342,1.60955,12,0.6772567,0.5699347,0
48343,1.9796127,12,0.02095716,1.024502,10
48344,0.9668614,12,0.8226878,0.7357302,0
48345,1.5895919,12,0.96513593,0.96513593,1
48346,1.8444319,12,0.7675371,1.0014398,1
48347,1.8084481,12,1.0014398,1.0014398,1
48348,0.49471128,12,1.176871,1.035423,0
48349,0.9368922,-12,0.8503887,0.84870934,0
48350,1.415476,-12,1.115632,0.97570366,0
48351,1.985329,12,0.86624473,1.0973431,2
48352,2.8705826,-12,0.578387,0.49656546,0
48353,2.799711,-12,1.0019104,1.0019104,1
48354,0.95191383,12,1.2338601,1.0456523,0
48355,0.5893842,12,3.2818234,0.92750585,10
48356,0.78817797,-12,0.6192413,0.5382501,0
48357,0.9610941,12,2.9558284,1.032168,10
48358,1.4862376,12,1.1664666,0.9515553,0
48359,0.4860888,12,1.2360138,1.0742506,0
48360,1.5706902,-12,0.96636283,1.0465394,2
48361,0.35205048,12,0.8223324,0.70685714,0
48362,2.4179597,12,0.8191831,0.8191831,2
48363,3.4828472,12,1.0609955,0.9554633,0
48364,1.2365681,12,0.55851233,0.55851233,2
48365,1.0250645,12,0.46951386,0.51920444,1
48366,2.2843642,-12,1.0543357,0.93809414,0
48367,0.9251364,-12,1.136731,1.0430927,0
48368,1.7405803,12,3.9839044,0.97291803,10
48369,1.2014474,12,0.8418543,1.0073969,1
48370,1.6039296,12,1.4119529,1.0399364,0
48371,1.5466828,-12,0.6153455,0.6153455,1
48372,1.0654153,12,0.68475026,0.57855767,0
48373,2.3740976,12,0.47808924,0.41232875,0
48374,3.3024154,12,1.2305791,1.0505924,0
48375,3.3464358,12,0.9482131,0.9482131,10
