entry,nu_e,nu_pdg,weightSplineTimesTuneTimesPPFX,weightSplineTimesPPFX
49703,1.1958983,-12,4.010944,0.4804933
49704,2.4168136,12,1.0597136,0.94010884
49705,0.65341794,12,1.0044284,1.0044284
49706,1.6521648,-12,0.97676045,0.97676045
49707,2.737362,12,1.177898,1.0249466
49708,2.7711053,-12,1.1959286,1.1959286
49709,0.9389616,12,1.0588579,1.0588579
49710,0.7892119,12,2.0369542,1.0088893
49711,1.3657038,12,1.024243,1.024243
49712,1.3383119,12,1.337382,0.9197533
49713,2.2918918,-12,1.0016315,1.0016315
49714,2.003295,12,6.0837197,1.0330502
49715,1.199271,-12,1.0430197,1.0430197
49716,1.619901,12,0.61613613,0.5578969
49717,3.0365903,12,1.0088362,1.0088362
49718,2.306765,12,1.0122823,1.0122823
49719,1.1298922,12,0.71022886,0.58657837
49720,2.8446503,12,1.0232792,1.0232792
49721,0.4772478,-12,1.0411375,0.9615796
49722,2.3977885,12,1.0136235,1.0136235
49723,1.309253,12,0.97148263,0.97148263
49724,5.2348194,12,1.0466952,1.0466952
49725,1.7918427,12,0.6591587,0.6591587
49726,2.0226688,12,0.6324055,0.6324055
49727,1.0407542,-12,0.97216624,0.99064046
49728,0.50694066,12,0.002341356,0.86165655
49729,1.4438559,12,1.058308,0.8991145
49730,0.7619534,12,1.0714189,0.8973024
49731,1.438482,12,0.98746246,0.98746246
49732,1.08322,12,1.0406168,0.9217905
49733,3.0859556,-12,1.0488156,1.0488156
49734,4.6721888,12,0.51128095,0.51128095
49735,1.1070174,12,1.4262103,1.0544837
49736,2.4097068,12,0.49570876,0.49570876
49737,1.941914,12,0.8860667,0.8860667
49738,1.1203437,12,0.9972693,0.9972693
49739,0.76301104,12,7.8069067,0.9615584
49740,0.40856957,12,1.0678169,0.93832153
49741,0.7532232,-12,1.1442198,1.0399143
49742,1.2215545,12,1.0331851,1.032608
49743,2.1269073,12,0.8996682,0.8996682
49744,1.9165312,12,1.0480813,1.0480813
49745,0.88080686,12,1.132706,0.75345194
49746,2.863431,12,1.1281636,1.1281636
49747,2.4131696,12,0.4626569,0.4626569
49748,1.0605719,12,1.0,1.0
49749,2.4620714,12,0.99876636,0.99876636
49750,1.611114,12,0.9320631,0.9320631
49751,1.9398168,12,0.60257536,0.60257536
49752,1.2678962,12,1.0116403,1.0116403
49753,2.4031262,-12,0.014921913,0.8834799
49754,1.5515163,12,1.0310887,1.0310887
49755,2.7515569,12,1.0372081,1.0372081
49756,1.5640231,12,1.2556176,1.0298593
49757,3.6106594,-12,0.7005188,0.7005188
49758,3.9495592,12,1.1613656,1.1613656
49759,1.1133587,12,1.2083758,1.07073
49760,1.6166251,12,0.52642685,0.52642685
49761,6.145152,12,0.76352286,0.76352286
49762,1.5467526,-12,0.84481007,0.84481007
49763,1.6869866,12,0.61631614,0.61631614
49764,1.581323,12,0.84115404,0.747806
49765,1.0591308,12,1.2914352,1.0459442
49766,1.8478855,12,1.0403668,1.0403668
49767,0.7255953,12,0.9235441,0.7964028
49768,2.3466206,-12,0.5695335,0.8747871
49769,0.89980626,12,6.1644897,1.166779
49770,1.1097442,12,1.1517037,0.9805136
49771,0.763648,12,1.2801441,1.0521166
49772,6.7023892,12,0.63219446,0.63219446
49773,1.7836627,12,0.96801424,0.96801424
49774,2.8106356,-12,1.0064937,1.0064937
49775,4.4221573,12,0.9978634,0.9978634
49776,0.65869355,12,0.947226,0.947226
49777,1.8626094,12,6.3090053,1.0493311
49778,1.4629036,12,0.718621,0.60542583
49779,1.3780645,12,0.9149565,0.9149565
49780,0.9538997,-12,1.6672844,1.4208661
49781,0.58102375,-12,0.8720285,0.7965472
49782,2.4183295,12,1.2297894,1.0466104
49783,0.7728576,12,1.2136142,1.0747252
49784,1.0505252,12,1.4976065,1.4078975
49785,0.8888049,12,0.558976,0.48475268
49786,1.939294,12,1.021519,1.021519
49787,1.0749297,12,1.2213398,1.0312635
49788,0.8635094,12,1.2217739,1.0503408
49789,1.204223,12,0.5201939,0.5201939
49790,1.3691788,12,0.90302885,0.90302885
49791,0.44795725,12,1.0704203,0.9217905
49792,2.233623,12,0.7142167,0.7142167
49793,3.4333305,12,0.56688386,0.56688386
49794,0.85275394,12,0.8159001,0.76969475
49795,0.9790212,12,1.1051332,0.96416456
49796,1.940732,12,0.025688758,1.0573366
49797,2.3127682,12,1.0717801,0.88617015
49798,1.7122278,12,1.172194,0.9884345
49799,2.0631819,12,0.9139775,0.9139775
49800,2.0999532,-12,2.2019534,1.0967277
49801,1.583203,12,1.1707802,0.92797565
49802,1.1331459,12,0.7235626,0.7235626
49803,0.452732,12,1.0132031,0.95032287
49804,0.9949141,12,1.0156883,0.87791336
49805,0.7515306,12,1.0011289,0.90887886
49806,1.2938424,-12,1.0207772,1.0207772
49807,0.68916696,12,0.62337214,0.54995525
49808,1.1345706,-12,1.0316644,1.0316644
49809,1.1431315,12,1.4507254,1.2045583
49810,1.4291306,12,0.86582816,0.86582816
49811,1.7727622,12,1.2015111,1.0346093
49812,3.8864903,-12,1.0068877,1.0068877
49813,2.0875256,12,1.0756446,1.0756446
49814,3.510347,12,0.58106065,0.58106065
49815,1.478913,12,1.1671091,0.8776192
49816,1.9903303,12,1.038712,1.038712
49817,0.8545989,12,0.7427281,0.7427281
49818,1.322376,12,0.7674938,0.7674938
49819,0.6561814,-12,0.6474108,0.9338077
49820,1.0971049,-12,1.0409454,1.0409454
49821,1.0218269,12,9.620477e-05,1.0227528
49822,1.2524376,12,1.0359396,1.0359396
49823,0.7778328,12,1.2932122,1.2932122
49824,0.8903305,-12,0.9092872,0.9092872
49825,1.4226913,-12,1.3093948,1.1281006
49826,1.8177979,12,1.1804962,1.1804962
49827,1.111828,-12,0.0004990884,0.8796621
49828,1.2522606,12,0.008636553,1.0359396
49829,0.9178259,12,1.1804107,1.0249019
49830,0.7196459,12,1.1585333,1.006799
49831,0.71803075,12,0.0023670965,1.0269392
49832,2.4433053,12,1.0224588,1.0224588
49833,1.5241158,12,0.9476341,0.9476341
49834,2.17815,12,1.0061378,1.0061378
49835,1.1379153,12,0.56803924,0.56803924
49836,1.3827952,12,1.5867689,1.2753376
49837,1.4717116,12,3.306459e-14,0.9395101
49838,1.3309355,12,0.7005686,0.6191164
49839,1.5049106,12,1.0747824,1.0747824
49840,0.60650295,12,0.30543476,0.25723723
49841,6.0368032,12,0.5783254,0.5783254
49842,3.8627331,12,1.2585074,1.2585074
49843,0.45221615,12,1.2139758,1.024061
49844,1.197502,12,1.1498457,1.1498457
49845,0.69869184,12,1.1872882,1.1872882
49846,2.4691138,-12,0.9217905,0.9217905
49847,0.84292066,-12,1.1454176,0.98792917
49848,0.7668632,12,0.35631266,0.9135165
49849,3.0008762,12,0.7186364,0.5048563
49850,5.830741,12,0.6784111,0.6784111
49851,1.3294514,-12,1.0220282,1.0220282
49852,1.1068766,12,0.68680555,0.57045317
49853,0.9647202,12,2.6790032,0.95595044
49854,1.133237,12,1.5285794,1.279451
49855,1.2888029,12,1.0009682,1.0009682
49856,0.9238446,-12,0.82808405,0.82808405
49857,2.5168746,12,1.1620976,1.0018709
49858,6.1527386,12,0.5783254,0.5783254
49859,1.1919478,12,1.4743865,1.1498457
49860,3.1624525,12,1.042455,1.042455
49861,2.3488464,12,1.367042,1.367042
49862,0.45722115,12,1.2159209,0.9486006
49863,1.2290274,-12,0.92630094,0.790288
49864,0.43778077,12,0.7697053,0.6505167
49865,1.1861155,12,0.8711138,0.8711138
49866,1.1880267,12,8.7991747e-10,1.4102573
49867,1.251459,12,0.76513296,0.76513296
49868,0.8635904,12,0.6187674,0.5852031
49869,1.4233905,12,0.6787856,0.6787856
49870,1.9585807,12,1.2105784,1.0488309
49871,1.0768125,12,1.2482542,1.2482542
49872,0.9643269,12,0.43032822,0.43032822
49873,1.080175,12,0.00058803754,1.0466834
49874,5.2024302,12,1.0423734,1.0423734
49875,2.7903988,12,0.7710467,0.6551561
49876,1.3800492,12,0.9954504,0.853326
49877,2.1972032,12,1.1913317,1.0237553
49878,2.0413888,12,7.1336884,0.8804608
49879,2.7995389,12,0.6551561,0.6551561
49880,3.1764424,12,1.3558468,1.2771734
49881,1.7209157,12,1.1492057,0.97065026
49882,0.8141873,12,1.0968916,0.93119854
49883,0.782744,12,1.0304991,0.86666834
49884,0.9449882,-12,0.9830132,0.9830132
49885,2.2796094,12,0.91109014,0.91109014
49886,0.9439896,-12,1.0742306,1.0742306
49887,0.6475435,12,0.99415964,0.9033569
49888,1.3491585,12,1.1740198,1.1740198
49889,1.3838683,12,1.0975138,1.0975138
49890,1.1771896,-12,0.5486366,0.51022774
49891,0.87655234,12,0.9456255,0.9456255
49892,0.6688461,12,1.2482413,1.1138102
49893,2.8194807,12,0.5596191,0.5596191
49894,2.5822864,12,0.70856804,0.70856804
49895,0.87908787,12,1.3666477,1.3666477
49896,0.7756888,12,1.3838964,1.1489997
49897,1.3368357,12,1.0242531,0.84714293
49898,1.2774991,12,0.63218915,0.5458703
49899,2.0203762,12,1.3579847,1.2020605
49900,0.68739223,12,3.2589147e-13,0.53374547
49901,4.59177,12,1.394606,1.394606
49902,2.4813972,12,1.0756465,1.0756465
49903,1.355171,12,0.7654521,0.7654521
49904,1.512913,12,1.0604355,0.9725425
49905,0.94589514,12,0.9095752,0.8733339
49906,0.6772974,-12,0.87791336,0.87791336
49907,1.0849955,-12,0.72881085,0.6360477
49908,1.9964557,12,0.9810069,0.9810069
49909,2.1827126,12,1.0478572,1.0478572
49910,0.6498492,12,1.3262308,1.1409937
49911,0.4483966,-12,3.2512944e-05,0.54878503
49912,0.8476058,12,1.0880622,0.912241
49913,1.1212331,12,0.9637852,0.9637852
49914,0.88093084,-12,0.7871208,0.7871208
49915,1.0034943,12,0.31212008,0.7660495
49916,1.1605141,12,0.59096897,0.6030603
49917,0.7213668,12,0.92725486,0.92725486
49918,1.1460221,12,0.82396686,0.82396686
49919,0.5657611,12,0.6052232,0.6052232
49920,0.77393746,12,1.1345695,1.1345695
49921,1.3167379,-12,0.71490276,0.60859853
49922,0.64047945,12,1.4414881,1.1890316
49923,2.1501741,12,0.7682299,0.7682299
49924,1.3226697,12,1.2659694,1.0689902
49925,1.7442379,12,1.3934454,1.0933803
49926,3.5753036,-12,0.9614573,0.9614573
49927,1.0833064,-12,1.1642625,1.0348936
49928,1.6716034,12,1.0485886,1.0485886
49929,2.8673027,12,1.0953134,0.99216336
49930,0.85977304,12,0.4255274,1.0813046
49931,1.7430452,-12,0.24188787,0.20987973
49932,0.9872329,-12,0.6966368,0.6288131
49933,1.2870072,12,1.946078,0.4955826
49934,0.53951174,12,1.1324111,0.94767344
49935,2.1676319,12,0.97917545,0.97917545
49936,1.6182528,12,0.43040696,0.43040696
49937,0.65114135,12,0.788094,0.6709648
49938,1.7996277,-12,1.067216,0.89671963
49939,0.3504826,12,0.81434417,0.81434417
49940,0.95505524,-12,0.8894439,0.8894439
49941,3.8971684,-12,1.3051109,1.1330547
49942,3.1856084,-12,0.6633494,0.5885919
49943,1.643572,12,0.9216951,0.9216951
49944,0.98649764,12,0.6250981,0.6250981
49945,1.084918,-12,0.021070408,0.68783224
49946,2.544463,12,1.4529024,1.4529024
49947,1.7474337,12,1.0872197,0.9954942
49948,1.052518,-12,1.2253817,0.9021759
49949,6.470812,-12,1.0437549,1.0437549
49950,6.4751115,-12,1.1505009,1.0437549
49951,1.117423,-12,2.3330038,0.96393937
49952,2.5141952,12,1.1946962,1.1946962
49953,1.2688763,12,0.4793575,0.4116877
49954,2.3818288,12,0.6333436,0.6333436
49955,2.1874378,12,1.1285157,0.8694026
49956,1.4714713,12,0.0001737083,0.86368626
49957,0.38939166,12,0.05487097,0.91262335
49958,1.478319,-12,5.1262563e-09,0.9856088
49959,0.82925206,12,0.92570776,0.92570776
49960,1.0576595,12,0.66977227,1.1368982
49961,1.548696,-12,1.04564,1.04564
49962,1.9369705,12,0.54145294,0.5421422
49963,0.71215016,-12,1.0295169,1.0295169
49964,3.77842,12,0.8772029,0.8772029
49965,1.1280403,12,1.022666,1.022666
49966,3.5384767,12,1.1631738,1.1631738
49967,0.9734831,-12,0.96386534,0.96386534
49968,0.6171217,-12,1.1037875,1.1037875
49969,0.61772835,12,7.941153e-05,1.0405031
49970,1.0248755,12,0.5372847,0.5135911
49971,0.8869015,12,0.010348217,0.7191763
49972,3.2692122,12,1.174603,1.174603
49973,1.797921,12,0.3855552,0.3855552
49974,1.9195501,12,1.2461952,1.0165058
49975,1.1705425,-12,0.8212351,0.8212351
49976,2.1477365,-12,0.32518372,0.32518372
49977,0.7072344,12,1.1943293,1.011385
49978,1.0791461,12,0.012703291,0.4402528
49979,0.98408115,-12,1.0994011,0.9423983
49980,0.70585644,12,1.1182034,1.011385
49981,1.4736593,12,1.2802817,1.0457891
49982,1.8055608,12,1.2885584,1.2885584
49983,0.84496504,12,0.6253664,0.6253664
49984,2.9271214,12,1.1473359,1.1473359
49985,1.0102556,-12,6.106459,0.7438971
49986,3.4789774,-12,0.87178904,0.87178904
49987,0.8648554,12,1.0486004,1.0486004
49988,1.8291149,12,0.101889335,1.4150103
49989,3.9353378,12,0.73099864,0.73099864
49990,1.3960507,12,1.1381816,0.96719795
49991,5.4352007,12,1.0191654,1.0191654
49992,0.7226457,12,0.85842115,0.74343723
49993,1.3506552,12,1.0658453,0.94883406
49994,1.2533934,12,1.5843928,1.2101676
49995,0.60828334,-12,1.0090606,1.0090606
49996,3.398965,12,0.85099334,0.85099334
49997,0.5926865,12,1.0916275,0.97097594
49998,1.1129566,12,1.0201313,1.0201313
49999,1.1597371,-12,0.9386998,0.9386998
50000,0.72462386,12,1.2218653,1.0314848
50001,1.9433695,12,1.2719685,1.2719685
50002,2.9570467,12,0.5903134,0.53062004
50003,0.60729593,12,1.3616135,1.1812015
50004,1.5848949,12,1.0580791,1.0580791
50005,1.39073,-12,1.2650683,1.0590954
50006,2.6642692,-12,0.87959063,0.87959063
50007,0.9037625,12,1.1327999,1.0326207
50008,1.5368578,12,1.0740403,1.027669
50009,0.6034901,12,0.8165373,0.7943959
50010,2.3897772,12,0.92033297,0.92033297
50011,1.2347635,12,1.1891489,1.0163611
50012,2.9992974,12,0.6391721,0.6391721
50013,0.97198457,12,1.0138732,1.0138732
50014,1.3107094,12,0.69087183,0.69087183
50015,1.1829516,12,0.75722724,0.6734262
50016,0.8963454,12,0.9394239,0.79427284
50017,0.53189665,12,3.162356,0.9217905
50018,1.529886,12,0.9780302,0.9780302
50019,0.72754335,12,1.1879398,1.0299703
50020,3.1408553,12,1.0374877,1.0374877
50021,1.0130693,12,0.5815807,0.5815807
50022,1.8522096,-12,1.0800066,0.96145576
50023,1.8718377,12,0.8567752,0.8567752
50024,0.47017783,12,1.1476111,1.0097967
50025,1.6232021,-12,1.0997247,1.0997247
50026,0.92501956,12,0.5049572,0.5049572
50027,1.8570557,12,1.1634785,0.9061306
50028,1.5758057,12,0.91370875,0.91370875
50029,0.89392465,12,0.14124581,0.5449659
50030,0.92151165,12,0.38882658,0.33029646
50031,1.3430026,-12,1.1724724,1.0094185
50032,0.52067924,-12,1.1893648,0.94102854
50033,1.3534204,-12,1.0610937,1.0610937
50034,2.4270942,12,1.1075747,0.8799329
50035,2.692361,12,0.6355574,0.6355574
50036,1.3140473,12,0.5404054,0.9901928
50037,2.001253,-12,1.0505605,0.8990793
50038,0.87291354,12,1.205368,1.0469352
50039,2.350392,12,1.1276298,1.1276298
50040,1.3139812,12,1.0593795,0.8517524
50041,0.7963945,12,1.0297406,0.8681587
50042,0.93931556,12,1.1860439,1.1860439
50043,3.1285043,12,1.4113181,1.2310126
50044,1.0672324,-12,1.0390581,1.0390581
50045,2.2418656,12,0.42083365,0.42083365
50046,1.4369951,-12,1.0975083,0.96786046
50047,2.5726893,12,1.1774093,1.03961
50048,1.0772136,12,1.272461,1.0785841
50049,4.299979,12,1.3100606,1.3100606
50050,1.2642783,12,1.5757023,1.3825018
50051,4.0748973,-12,1.0379659,1.0379659
50052,0.8758488,12,0.8602702,0.8602702
50053,1.0752444,12,0.6475955,0.6475955
50054,4.4922028,-12,1.22223,1.037065
50055,1.1888988,-12,0.023474779,0.9362651
50056,1.0500208,12,7.532375e-05,0.87791336
50057,1.9223,12,1.0711931,1.0711931
50058,1.2024847,12,1.0113683,0.8471827
50059,1.3889455,-12,1.1640822,0.9901001
50060,1.2878473,12,1.761136e-07,0.47862256
50061,1.2078724,-12,0.5804594,0.5804594
50062,0.74808645,12,1.1781881,1.0250587
50063,2.5702605,-12,0.00019443556,0.9825807
50064,1.6247276,12,1.0048248,1.0048248
50065,2.0116363,12,1.0035259,1.0035259
50066,0.9810366,12,4.1291165,0.9182657
50067,0.90622944,-12,0.98042476,0.98042476
50068,1.1802213,-12,1.0242339,1.0242339
50069,2.5689425,12,1.0012012,1.0012012
50070,0.4160915,12,1.1096472,0.9214035
50071,0.48750356,12,0.54876214,0.54876214
50072,0.89466304,12,1.0127989,0.8491648
50073,2.372199,12,0.94847965,0.94847965
50074,0.99186695,-12,0.0010328502,0.89750284
50075,1.5365088,12,1.2830098,1.0476159
50076,1.9360774,12,1.2271929,0.9502775
50077,1.2518733,12,0.98833007,0.98833007
50078,0.5412136,12,6.4611934e-09,0.5489977
50079,1.0971391,12,1.0456554,1.0456554
50080,0.96946496,12,0.8297817,0.7018809
50081,0.81739134,12,0.68962663,0.5731885
50082,1.106038,12,0.5626521,0.5626521
50083,0.76605517,12,1.1093496,0.95253533
50084,1.2309012,12,1.0495628,1.0495628
50085,2.6427503,12,0.89746094,0.7565722
50086,0.73367107,12,1.0870748,0.9241438
50087,0.41492316,12,1.3328135,1.2291437
50088,1.4289422,12,0.21246788,1.042227
50089,0.32730618,12,1.1027278,0.70912427
50090,0.70001465,12,0.77458954,0.66061413
50091,0.24708316,12,1.2349699,0.98585826
50092,3.124418,-12,0.523301,0.523301
50093,2.1073766,12,0.9443697,0.9443697
50094,4.603642,12,1.0099176,1.0099176
50095,0.69334775,12,1.1510309,0.9726509
50096,3.8703165,-12,0.808038,0.808038
50097,2.3709946,12,1.2116295,1.0192014
50098,0.5301211,-12,1.1043975,0.96786046
50099,4.424808,12,1.0099176,1.0099176
50100,0.65287966,12,1.2473066,1.0385067
50101,1.1875292,12,0.641337,0.5648382
50102,1.4347435,12,1.1279926,0.9445008
50103,1.0434909,12,0.57582825,0.5250173
50104,1.1591247,-12,0.84616953,0.84616953
50105,1.1274209,12,1.2135929,1.0100534
50106,0.75086915,12,0.005602086,0.86419874
50107,0.9450294,12,1.116712,1.116712
50108,1.8396267,12,1.0667772,1.0667772
50109,1.128725,-12,1.4312221,1.2787389
50110,2.108528,12,1.0309644,1.0309644
50111,1.1667029,12,0.9449596,0.9449596
50112,2.1272843,12,1.3585078,1.0675144
50113,2.2223208,-12,1.1558734,1.015733
50114,3.4727213,-12,1.0426232,1.0426232
50115,1.7035214,12,1.1053768,1.1053768
50116,2.2566206,12,0.9110467,0.9110467
50117,1.3308185,12,1.0096856,1.0096856
50118,2.0405934,12,0.93450814,0.93450814
50119,5.548025,12,1.4025874,1.4025874
50120,1.9882041,12,1.1016642,1.1016642
50121,2.8532968,12,1.17829,1.0764365
50122,3.6744504,12,0.9222088,0.9222088
50123,0.79763335,12,0.8575469,0.8575469
50124,0.7904779,12,0.9076808,0.7543096
50125,0.86315686,12,1.225952,1.0383458
50126,0.58036745,12,0.7529006,0.7529006
50127,0.8862672,12,1.3499895,0.9700972
50128,2.6387603,12,0.95059574,0.95059574
50129,0.99403507,12,2.9648867,0.8210912
50130,1.7770387,12,1.1097791,0.9521806
50131,2.0098422,12,0.6053773,0.5461611
50132,1.3967899,12,1.3962264,1.3962264
50133,0.84269655,12,0.68072,0.5935123
50134,1.1144044,-12,1.0764115,1.0764115
50135,0.54895985,12,1.101044,0.956867
50136,1.7542671,12,1.2004749,1.0624657
50137,1.1592103,12,1.2137476,1.1140571
50138,0.9366636,12,0.69066215,0.57449436
50139,0.59211427,-12,0.7477643,0.6820099
50140,0.54857093,12,2.0550327,0.6548047
50141,0.62374586,12,0.86340326,0.86340326
50142,4.742618,12,0.8409079,0.8409079
50143,0.54353327,12,0.9038051,0.9448966
50144,1.2310706,12,1.0606673,1.0606673
50145,0.60681325,12,1.1895297,1.0157993
50146,1.4403737,12,1.912649,0.8695682
50147,1.1543163,-12,1.1363689,0.9485394
50148,0.94951063,-12,0.615246,0.615246
50149,2.7440665,12,1.0392554,1.0392554
50150,1.2425976,12,0.91374665,0.91374665
50151,0.97606164,12,0.9738999,0.9260995
50152,1.1043056,12,2.0908616,1.7066673
50153,1.0393032,12,0.5415461,0.5415461
50154,1.772287,12,0.86987376,0.68641853
50155,2.5398195,12,1.028947,1.028947
50156,1.0696734,-12,0.83358645,0.83358645
50157,0.8204102,12,0.98760575,0.98760575
50158,1.3196402,12,1.214132,1.0489138
50159,1.3906525,12,0.7198505,0.7198505
50160,2.3964484,12,1.0032539,0.845366
50161,0.6289587,12,1.1114725,0.983776
50162,0.98545754,12,1.2893168,1.1147151
50163,1.5312766,12,1.0058933,1.0058933
50164,2.8116763,12,0.49826413,0.49826413
50165,1.1711081,12,0.7028808,0.59584194
50166,3.3550236,12,1.1902542,0.9400752
50167,2.7653863,12,0.49826413,0.49826413
50168,0.4015846,-12,1.0813131,1.0449408
50169,1.2392594,12,0.81440586,0.81440586
50170,1.0099527,12,0.0018169028,0.9217905
50171,0.8097532,12,0.98055524,0.8668417
50172,0.73102474,12,1.4362416,1.2675397
50173,1.3164498,12,1.2895892,1.1097475
50174,1.0134189,12,0.62618405,0.5204069
50175,2.4111357,12,1.0484761,1.0484761
50176,1.9164679,-12,0.94823676,0.94823676
50177,1.4512874,12,1.1395082,1.0377032
50178,3.250633,12,1.2008435,1.0421014
50179,2.939817,12,0.6391721,0.6391721
50180,0.79202604,12,0.9458184,0.9458184
50181,1.6821859,12,0.96028936,0.96028936
50182,0.83795303,-12,1.2935052,1.0593411
50183,1.3997821,12,1.2434961,0.5562741
50184,1.5102375,12,1.2134413,1.0443082
50185,2.904977,-12,1.2539423,1.2539423
50186,1.8675935,12,0.9490738,0.9490738
50187,0.56465536,12,1.1813188,0.9217905
50188,1.45408,12,1.0838182,0.9040732
50189,0.6443032,12,0.50985783,0.48405308
50190,4.717151,12,0.9896,0.9896
50191,1.041177,12,0.55688787,0.55688787
50192,0.7941445,12,1.2743568,1.0738957
50193,2.5656865,12,1.0466486,1.0466486
50194,0.938823,12,0.9393854,0.9393854
50195,2.0154185,12,0.51092476,0.51092476
50196,4.0760984,12,1.4966077,1.4966077
50197,2.6553688,12,0.5704699,0.5704699
50198,1.2074027,12,0.85902816,0.85902816
50199,1.9867417,12,0.6384709,0.6384709
50200,2.143339,12,1.0696477,0.8866973
50201,0.84341586,12,0.09227247,0.9305768
50202,1.3880936,-12,1.3815727,1.1963723
50203,3.7865355,12,1.0223118,1.0223118
50204,2.0395243,12,1.204586,0.973342
50205,0.99886084,12,0.9930341,0.9930341
50206,1.2809895,12,0.4851162,0.4851162
50207,1.6434594,12,0.9228061,0.9228061
50208,0.61621374,12,0.94069844,0.8278606
50209,1.0117568,12,0.90294254,0.8200157
50210,1.8477206,-12,0.93479383,0.93479383
50211,1.1298287,-12,0.8865662,0.8865662
50212,0.31070524,12,0.60579634,0.57378316
50213,1.1436646,12,1.0834107,0.8660277
50214,0.5774053,12,0.9139031,0.8036918
50215,2.400042,-12,1.0112358,1.0112358
50216,1.4186269,12,1.1168039,0.97547597
50217,1.59136,12,1.1461141,1.1461141
50218,1.03113,12,1.6821126,1.4283365
50219,2.3808792,12,0.98520684,0.98520684
50220,0.72327894,12,0.54702395,0.44561788
50221,1.1323528,12,1.1801455,0.98446053
50222,2.2396507,12,1.0958139,1.0958139
50223,1.0070298,12,0.7276409,0.60108423
50224,0.7156095,12,1.1563045,0.99851334
50225,2.0549574,12,0.92788583,0.92788583
50226,3.360146,12,1.0244828,1.0244828
50227,1.0794307,12,1.218154,1.0436403
50228,2.0907598,-12,0.7907215,0.7907215
50229,1.9541196,12,1.0470167,1.0470167
50230,0.37878823,-12,0.86875486,0.6831584
50231,2.6486645,12,1.0331668,1.0331668
50232,1.5690557,12,0.664308,0.5247767
50233,1.0701439,12,0.0002151631,0.61782765
50234,0.81384486,12,0.6673975,0.5146252
50235,2.6216671,-12,1.2387751,1.2387751
50236,2.902465,12,0.92792577,0.92792577
50237,1.2263715,12,1.1749241,0.89502114
50238,0.8671663,12,0.36136335,0.38840097
50239,2.7277033,12,1.0311269,1.0311269
50240,1.2099035,-12,0.7679516,0.5717511
50241,1.0003142,12,0.5683047,0.5683047
50242,1.975798,12,0.88743037,0.88743037
50243,1.5976775,12,0.8444038,0.8444038
50244,1.8799134,-12,1.0430602,1.0430602
50245,0.3501777,12,0.53633773,0.45772362
50246,0.7548855,-12,1.0877204,0.9419809
50247,2.004682,12,0.6059451,0.6059451
50248,1.3293436,12,0.09985359,0.646082
50249,2.041849,12,1.0242852,1.0242852
50250,3.56075,12,1.2512448,1.2512448
50251,2.2884364,12,1.2349538,1.0241148
50252,1.6147094,12,1.0611287,1.0611287
50253,0.8778701,-12,0.9485809,0.9485809
50254,1.8291619,12,0.7178946,0.61541593
50255,0.9324812,12,0.84087294,0.7324719
50256,1.6125298,-12,1.0152483,0.8758351
50257,0.80305177,12,0.9156562,0.77749115
50258,1.3161744,12,1.0965166,1.0965166
50259,0.94648874,12,1.3701787,1.3701787
50260,0.9511268,12,1.1040257,1.0788102
50261,0.45287925,12,1.0292069,1.024061
50262,0.41605723,12,1.223776,1.0174292
50263,0.77498955,12,1.2135823,1.039964
50264,1.559752,-12,1.0368632,1.0396924
50265,1.6335863,12,1.083001,0.9837681
50266,0.9948162,-12,1.1864091,1.0607413
50267,3.2580056,-12,0.9482039,0.9482039
50268,0.958013,12,0.55889547,0.55889547
50269,1.4709527,12,0.9921881,0.9921881
50270,0.8433201,12,4.2097993,0.6083245
50271,2.9132462,12,0.9932465,0.9932465
50272,0.5341938,12,0.86284363,0.72840244
50273,0.44340736,12,0.90351623,0.80225
50274,1.7832081,12,0.0013835857,0.6104777
50275,1.3691238,12,0.57679635,0.57679635
50276,1.4280515,12,1.2535883,1.0488377
50277,1.7228411,12,1.0459616,1.0459616
50278,1.963133,12,1.7391536,1.5580138
50279,1.5696182,12,1.0287658,1.0523735
50280,0.97524714,12,1.1239729,0.9593828
50281,4.0649023,-12,0.84508896,0.84508896
50282,1.7828498,12,0.5378241,0.44604886
50283,2.7316217,12,0.9610466,0.9610466
50284,2.2038293,12,1.0079473,1.0079473
50285,1.0599077,-12,3.3143127,0.43131298
50286,1.3075861,-12,0.5933079,0.5933079
50287,1.5425456,12,0.57260466,0.57260466
50288,1.321397,-12,0.7328528,0.7328528
50289,1.715337,-12,0.58068603,0.58068603
50290,2.6871328,-12,0.9960167,0.9960167
50291,1.2426692,-12,10.602064,1.4180963
50292,1.7211415,12,1.1925112,1.0253341
50293,0.53017974,12,0.7002133,0.64748317
50294,1.7309761,12,0.2927255,0.2927255
50295,2.8667054,-12,0.8871914,0.8871914
50296,0.9334472,12,1.023592,1.023592
50297,1.0401542,12,0.00078717724,0.82993263
50298,1.0774251,12,0.569837,0.50144064
50299,1.1523912,12,1.0430453,1.0430453
50300,1.6803102,12,0.910554,0.80543286
50301,0.9228933,12,1.2226093,1.0223565
50302,3.8712811,12,0.84723115,0.734882
50303,1.7948115,-12,0.66321844,0.66321844
50304,2.6973703,-12,0.9960167,0.9960167
50305,0.7030536,12,0.56677485,0.56677485
50306,1.7427436,12,1.0431414,0.9222538
50307,3.3908043,12,1.0653695,1.0653695
50308,1.5812843,12,0.58875054,0.58875054
50309,4.5584354,12,1.3580883,1.3580883
