entry,nu_e,nu_pdg,weightSplineTimesTuneTimesPPFX,weightSplineTimesPPFX,interaction
3980,1.2851756,12,1.3885057,1.1986133,0
3983,0.90815866,12,0.82960695,1.0930263,1
3985,0.81125635,12,0.06776868,1.0497998,10
3994,3.515379,12,1.16105,0.98304576,0
3996,1.1897275,12,0.14434755,1.1599222,10
4015,0.7909049,12,0.79037136,0.66257006,0
4037,1.4304458,12,0.29448217,0.38798705,1
4039,0.5845216,12,0.8163064,1.0755025,1
4040,0.8493983,12,1.1063186,0.9399286,0
4042,1.0902767,12,0.49821034,0.42803723,0
4047,0.5920416,12,1.0386853,1.0386853,1
4058,0.7274498,12,0.9623436,0.9623436,2
4077,1.1984895,12,0.03466629,0.847949,10
4084,1.1526412,12,0.5454082,0.48325247,0
4090,1.0008643,12,1.4372534,1.4372534,1
4103,1.1938218,12,2.8313706,1.0259906,10
4106,1.4124751,12,0.96348,0.96348,1
4137,0.66122276,12,1.1962928,1.0049388,0
4146,0.3900384,12,1.3463296,1.1091787,0
4153,0.53492874,12,0.64582646,0.6070456,0
4156,1.0499083,12,0.9298159,0.9298159,1
4158,3.1663635,12,0.77772677,1.024673,2
4162,1.0179523,12,0.75387996,0.75387996,1
4168,2.256361,12,0.9899919,0.9899919,1
4181,0.6285189,12,0.9717708,0.9717708,1
4186,0.95075446,12,0.364765,0.31052285,0
4208,0.64764774,12,0.0009527534,0.98539376,10
4211,0.41412333,12,0.010866056,0.9783132,10
4245,0.45487523,12,1.1246713,1.1246713,2
4247,0.95798194,12,0.40713626,0.5364114,1
4281,2.4854844,12,0.9627165,0.9627165,10
4293,1.3566024,12,0.45262355,0.59634197,1
4310,0.51274496,12,5.7836924,1.0241942,10
4311,1.6570364,12,1.3912368,1.1882187,0
4324,3.0591347,12,0.7444275,0.9808004,1
4329,0.89687663,12,0.72228044,0.5954251,0
4340,1.1748717,12,0.99377716,0.99377716,1
4354,1.1009659,12,0.49880055,1.3519697,10
4374,1.2696816,12,0.87837577,0.73190284,0
4383,0.9661531,12,0.85184467,0.85184467,1
4390,0.6825189,12,0.8662872,0.8662872,1
4395,1.924496,12,1.0145216,0.94391876,0
4402,0.6123737,12,1.2230269,1.0390185,0
4418,1.1025563,12,0.92451197,1.2180659,1
4422,0.76085985,12,1.2272887,1.0355655,0
4423,0.79154885,12,1.2388164,1.0372574,0
4430,1.6368506,12,0.69454503,0.9150791,1
4442,0.68260086,12,1.0486504,0.9239512,0
4455,1.5577579,12,1.2084559,1.2084559,1
4460,1.2126849,12,1.1411067,0.97339225,0
4462,0.80781883,12,0.74015117,0.6334224,0
4466,8.272187,12,1.1963996,1.0315,0
4472,1.1524471,12,1.7136763,1.7136763,1
4477,0.9060931,12,0.6101837,0.8039311,1
4478,1.0761592,12,0.6504017,0.6504017,1
4480,0.822882,12,0.59322554,0.50555664,0
4490,2.743446,12,0.96665895,0.96665895,1
4492,1.1257703,12,0.0023137447,0.9627304,10
4493,2.2172644,12,1.369104,1.2230445,0
4498,2.509313,12,0.7574412,0.7574412,1
4503,0.2479197,12,1.0894797,0.78630406,0
4506,2.0437758,12,9.531189,0.9904476,10
4515,0.3743905,12,0.81529856,0.6961005,0
4521,0.84643114,12,0.93061024,0.82718265,0
4537,1.4155862,12,1.2175016,1.0129166,0
4540,0.9236644,12,1.0200514,1.0200514,1
4558,1.2807375,12,1.5523698,1.2366441,0
4562,0.8933181,12,1.1477228,1.0491233,0
4568,1.3396404,12,0.5754218,0.5754218,1
4577,1.4138882,12,2.12618,1.8366084,0
4582,0.85845405,12,0.00051190844,0.58797526,10
4610,0.55327624,12,0.94981045,0.811582,0
4611,0.30731606,12,1.1901275,0.94356924,0
4617,1.4662054,12,0.56061107,0.738618,1
4618,1.2353333,12,1.0102607,1.0102607,1
4621,0.9287372,12,0.7265715,0.7265715,1
4629,1.4873979,12,0.9961109,0.9961109,1
4649,1.6720896,12,0.6189527,0.8154844,1
4681,2.1962142,12,1.4995823,1.3837675,0
4683,0.24395835,12,0.62140775,0.58311355,0
4689,0.9092625,12,0.99390507,0.8567677,0
4699,2.4087164,12,1.0353986,1.0353986,1
4701,3.795741,12,1.1505008,1.1505008,1
4709,1.682761,12,1.0352956,1.0352956,1
4721,1.9748318,12,0.73135906,0.9635824,1
4732,2.299371,12,1.1646497,1.0,0
4735,0.39269283,12,8.813587e-06,0.5338449,10
4740,0.454648,12,1.073749,0.92281824,0
4754,0.38139135,12,0.6667775,0.53537077,0
4766,1.0005286,12,0.70101124,0.92359847,1
4772,1.4098588,12,1.0521421,1.0521421,1
4796,0.9401671,12,0.7087436,0.62026423,0
4797,1.4570603,12,1.2438586,1.0687181,0
4801,1.3455529,12,0.91080797,0.91080797,1
4807,0.4740392,12,0.58678114,0.50827676,0
4828,4.513538,12,1.0029238,1.0029238,1
4841,1.7791902,12,0.9625708,0.9625708,1
4846,2.577287,12,1.0382931,1.0382931,10
4857,1.1895381,12,1.1995738,1.0212942,0
4859,0.73769516,12,0.5671121,0.52022094,0
4867,0.9878815,12,1.3643603,1.3643603,1
4870,1.1654768,12,1.0603493,0.8964583,0
4878,1.0490226,12,4.821569e-05,1.1496793,10
4888,3.105594,12,0.77673537,0.6676813,0
4891,1.6382177,12,1.0204461,1.0204461,1
4907,1.282351,12,0.4208057,0.4208057,1
4915,5.002374,12,1.0735841,1.0735841,2
4923,2.284837,12,0.6356267,0.5600299,0
4926,0.94734704,12,1.5464932,1.2477908,0
4930,4.4908113,12,1.0409029,1.0409029,2
4949,1.5290747,12,0.72337,0.9530567,1
4956,1.1129662,12,0.9316844,0.9316844,2
4960,0.55035925,12,0.549742,0.549742,1
4973,0.4954291,12,0.3225873,0.8295131,10
4983,1.3678399,12,1.0544142,0.90521955,0
5007,1.6497997,12,0.87791336,0.87791336,1
5009,1.7639728,12,0.5564781,0.7331727,1
5022,0.7742823,12,1.0255641,0.94652855,0
5049,1.2718904,12,1.1016777,0.9358463,0
5063,0.8638955,12,1.3689193,1.1267747,0
5107,1.1617934,12,0.8227762,0.8227762,2
5112,2.1709132,12,1.1691931,1.1691931,1
5113,1.5833206,12,0.6942414,0.91467905,2
5117,1.5928717,12,2.4918041,0.8080386,10
5122,0.764038,12,0.99363637,0.99363637,1
5139,0.48694956,12,1.1697916,0.895236,0
5143,1.0992674,12,1.6240857,1.294867,0
5155,2.2815309,12,1.0111899,0.9891449,10
5162,1.0921801,12,0.84732,0.84732,1
5164,3.1093578,12,0.9314275,0.9314275,1
5168,1.2575984,12,1.1908857,1.1908857,1
5173,3.3207788,12,0.8557139,0.8557139,2
5178,0.54182637,12,0.9736647,0.7208387,0
5215,2.465776,12,0.59379244,0.59379244,2
5218,1.243831,12,0.037130293,0.99373,10
5221,0.29881823,12,1.0350987,1.0194478,0
5227,1.3005689,12,0.59575254,0.59575254,1
5241,1.2557862,12,0.571463,0.52403694,0
5258,1.2367324,12,1.4066914,1.3915585,0
5261,2.7482328,12,1.0850114,1.0850114,1
5283,0.8088818,12,1.1870811,0.980916,0
5288,1.0604932,12,2.3913314,0.9741082,10
5294,1.0792274,12,0.5254748,0.5254748,1
5296,2.0184946,12,1.1238109,1.4806467,2
